"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
8470.06543400603,7.09531875073547,0.155236484541233,45.7065152673621,0,0,"COL10A1"
4804.97619321021,-4.43188862429136,0.106551740208101,-41.5937704596439,0,0,"GPAM"
24154.5389814454,6.26098944437525,0.142881869603417,43.8193415424453,0,0,"MMP11"
575.674662884102,-4.73870976129354,0.121855391233746,-38.887977899998,0,0,"MYOM1"
902.897939828957,4.2858948210211,0.111894572147836,38.3029734039159,0,0,"NEK2"
256.681347692103,6.87460462687969,0.184322300164101,37.2966516843555,1.85956451946999e-304,7.07502314174348e-301,"MIR4508"
8440.93067557352,-5.03043702771009,0.138985862695938,-36.1938756225536,7.60010614761603e-287,2.47850318768255e-283,"FHL1"
15200.678753456,-3.12725588318412,0.0875408536418187,-35.7233880306853,1.71366735262905e-279,4.88994979072699e-276,"TNS1"
632.336246143294,-4.89971395588425,0.140095093796527,-34.974200902428,5.5523576997825e-268,1.40832468411816e-264,"LOC100128164"
12123.9187326885,6.16116181428272,0.176294747723394,34.9480735747702,1.38517259652172e-267,3.16207200333978e-264,"COL11A1"
1273.16113676538,3.82226071457356,0.111081753766212,34.4094379588035,1.82187048890787e-259,3.78087813825353e-256,"KIF4A"
741.143738095953,-4.980458254275,0.148262716956772,-33.5921151082583,2.1868284362738e-247,4.16007662860486e-244,"LYVE1"
1013.43028351619,4.0300943151748,0.120400281857586,33.472465786598,1.21283401060211e-245,2.12973652261731e-242,"PKMYT1"
364.095140555918,-4.7131552155912,0.143143673766908,-32.9260461993311,9.31864574239277e-238,1.51947175005244e-234,"KLB"
8643.681929251,-3.4060943407332,0.103659103948262,-32.8586126157646,8.58079203980556e-237,1.30588213789788e-233,"CAV1"
6651.43857321838,-3.67993607118201,0.112218540239446,-32.7925854616355,7.51070813201364e-236,1.07159028273505e-232,"SORBS1"
453.259513785672,4.92960039086556,0.150396433557518,32.7773755950156,1.23721502959921e-235,1.66136145268769e-232,"PPAPDC1A"
299.999567029316,-4.65341317648231,0.142796441191221,-32.5877391457595,6.11832541014639e-233,7.75939624793455e-230,"SLC2A4"
1000.35324282651,3.34422124980403,0.103015306463102,32.4633432120289,3.51128013572259e-231,4.21871068096185e-228,"KIAA0101"
1187.01769030915,-3.62216301904085,0.111692495060501,-32.4297797902968,1.04440326308982e-230,1.19208188449072e-227,"NPR1"
2262.48671025534,-4.14550688002819,0.128310274709728,-32.3084561186268,5.32142881821268e-229,5.78464652676948e-226,"GYG2"
980.449469657148,-5.14873012409704,0.159505304366608,-32.2793661599064,1.36272225835485e-228,1.41401016880566e-225,"HSPB7"
2265.55800884843,3.67569440503476,0.113999784306107,32.2429943829101,4.41057944515049e-228,4.37759598147371e-225,"IQGAP3"
2495.71645982642,-2.47052967676607,0.0772684878119384,-31.9733146943295,2.56245492744797e-224,2.43732171182426e-221,"SIK2"
902.645790028838,-5.1277627339015,0.160812191850702,-31.8866540831812,4.08843153588928e-223,3.73322860405122e-220,"KCNIP2"
142.164776378564,-5.04235747738941,0.158578151034929,-31.7973027461945,7.0533327779331e-222,6.19282617902526e-219,"AQPEP"
360.99098064046,3.02145440584659,0.0951766652588147,31.74574773796,3.63466109520005e-221,3.07303864745284e-218,"SPC25"
5162.27469133085,-4.00802732789283,0.126312091273801,-31.7311453517528,5.78016427205228e-221,4.71248535722891e-218,"AOC3"
1713.73465633254,4.1282813906496,0.130373965024035,31.6649216727322,4.72606283515799e-220,3.7202262896892e-217,"UBE2C"
622.648356254379,-4.72845154476017,0.14933426059621,-31.6635414129486,4.93740971092082e-220,3.75703962936335e-217,"ACVR1C"
163.800558580817,6.84095674330455,0.216484843349048,31.6001648774764,3.67286714773811e-219,2.70465197576018e-216,"IBSP"
116.600871702145,-3.2521627299798,0.102921287650556,-31.598542966366,3.86621179957816e-219,2.75805884252407e-216,"PYGM"
4469.75247288273,3.54255266004283,0.112411553016197,31.5141332451158,5.56235355700767e-218,3.84780021210216e-215,"TPX2"
458.371806906726,-2.91262241075538,0.092514276632898,-31.4829507051418,1.48680385727872e-217,9.98257601587015e-215,"GPR146"
342.735344456596,3.38445220679934,0.107568505974325,31.4632259335009,2.76780252572596e-217,1.80523988735063e-214,"CDC25C"
1274.01417126995,3.32378384598807,0.105801592386501,31.415253504371,1.25258335854851e-216,7.94277025248484e-214,"UHRF1"
1522.58748157457,3.03230332418132,0.0968213388934837,31.3185436065623,2.60958059361039e-215,1.61004069705238e-212,"ASF1B"
998.246081514323,3.7590813189105,0.120260509545873,31.2578196542284,1.7480193100296e-214,1.0500996002462e-211,"NUF2"
26.168674169704,-4.00635371214675,0.128646606377605,-31.1423194513756,6.44437045440126e-213,3.77210483930954e-210,"AOC4"
37682.5093660571,-2.55877956907717,0.0823766224901406,-31.0619626263922,7.86536932120684e-212,4.48876627161274e-209,"GSN"
1331.23483037159,3.19110363902515,0.103228363190557,30.9130508359842,7.97650231573074e-210,4.4411608503293e-207,"UBE2T"
132.491835626255,-3.03264779782285,0.0981154710490487,-30.908966398447,9.05109688573522e-210,4.91948665970389e-207,"NIPSNAP3B"
61.3200502735791,-3.94384834059496,0.128178248653442,-30.7684679891204,6.92441010467708e-208,3.67605660161787e-205,"CRHBP"
868.250544692528,3.50600355210294,0.114024542687518,30.7477975308446,1.3085544974762e-207,6.78901865190607e-205,"HJURP"
295.741321666724,2.99612405052669,0.0976083135006362,30.6953777098828,6.56036278194918e-207,3.32799914636302e-204,"HSD17B6"
2622.44154014184,3.0307812238914,0.0990275144555589,30.6054457748866,1.03588326706704e-205,5.14068330882748e-203,"NUSAP1"
1837.51800426003,4.16213896408913,0.136566022710004,30.4771192826444,5.23893276652263e-204,2.5445607913655e-201,"SEMA5B"
3667.99681793626,-3.67902481371614,0.120853139112485,-30.442112143168,1.52345923624342e-203,7.245318217701e-201,"ACACB"
1291.12992124532,-2.25611193144293,0.0742582145147855,-30.3819846219668,9.50252440363855e-203,4.42701279767879e-200,"CFL2"
22722.6983470188,-2.04779157649299,0.0677728684805419,-30.2155069189808,1.48193765694055e-200,6.76593456652777e-198,"SPTBN1"
3692.15655346378,-4.51083761221224,0.149712000043854,-30.1301005322948,1.95529270030237e-199,8.75204348284361e-197,"LIPE"
6329.24936891142,-2.05475130789171,0.0683087443881941,-30.0803553965901,8.75633379586216e-199,3.84403053638349e-196,"CAT"
1677.81575478047,6.15522224694522,0.204678069244224,30.0727003614674,1.10261324997007e-198,4.74914250383334e-196,"MMP13"
284.519523786615,-3.84450283456471,0.127949506861417,-30.0470312771798,2.38725537159303e-198,1.00919010412455e-195,"KLHL31"
2624.61926004991,3.138486620037,0.104498026397359,30.0339320103783,3.53986185580636e-198,1.46923575353359e-195,"CDK1"
843.720640249491,3.54094452750069,0.118047881864918,29.9958328058151,1.11216914816009e-197,4.53367809182118e-195,"TROAP"
128.027980762888,-4.4806489069289,0.150425999249597,-29.7863994873273,5.86104977476999e-195,2.34729902207806e-192,"RDH5"
1560.57485675164,3.45566670526795,0.116081921630853,29.7692065803078,9.78520750519853e-195,3.85132270566676e-192,"PLK1"
1746.18656056882,-2.87358867376262,0.0966893162598313,-29.7198158485316,4.25905223751024e-194,1.64789227928616e-191,"MMD"
2997.5136696371,-4.02859398429798,0.135989050927603,-29.6243995881896,7.24905811881966e-193,2.75802497894026e-190,"ITIH5"
1732.68211863787,3.020381204717,0.10204516650454,29.5984739716469,1.56338720001465e-192,5.85065622982532e-190,"DTL"
1698.70842911544,3.33980578307595,0.11289531048954,29.5832109287249,2.45718326421582e-192,9.04719025089014e-190,"KIF20A"
1354.46142809266,3.40775177004332,0.115291506232868,29.5577001410691,5.22911496725104e-192,1.89476565829217e-189,"CEP55"
195.193927179606,-3.80384214374503,0.128999030267542,-29.4873700667045,4.18018646309347e-191,1.49102025905465e-188,"ACSM5"
829.235050821538,3.43173945770699,0.116571477244999,29.4389291343926,1.74478885748984e-190,6.12769846750431e-188,"PBK"
6604.81137797572,3.25318192590355,0.111103029857018,29.2807669609926,1.82294869189759e-188,6.3051928391876e-186,"CENPF"
75.8886381370186,3.62138794792587,0.123888827693002,29.2309485476747,7.8431038949496e-188,2.67227426438671e-185,"KIF4B"
867.668119635363,-3.13126724478226,0.10713437965207,-29.227473523918,8.68263866162682e-188,2.91481287305319e-185,"PDE2A"
1515.89260849282,3.27169522390852,0.112008947899782,29.2092309164068,1.48050347344728e-187,4.89810627418183e-185,"BUB1"
1194.82832342041,3.61997104577395,0.124077050960158,29.175186045777,4.00438770528206e-187,1.30588803623113e-184,"MELK"
867.073295882339,3.04170127200918,0.104684769623114,29.0558147375201,1.29935265770774e-185,4.17769330565526e-183,"HMMR"
329.693418240209,4.87188200246971,0.168108986237385,28.9804971852616,1.15887183386063e-184,3.67426753102368e-182,"SLC24A2"
1382.62930767572,-3.79486527979011,0.131129904769202,-28.9397394627057,3.7780178009235e-184,1.18143274465043e-181,"CLEC3B"
100.060564299888,-3.04811145305544,0.105383912476211,-28.9238782413161,5.98131373432926e-184,1.8451544584766e-181,"NAALAD2"
1878.84814709549,3.53770215315761,0.122408560123182,28.9007741745966,1.1674765910715e-183,3.55348741613071e-181,"WISP1"
67.5931892374221,-5.06373148655748,0.175391136056238,-28.8710798072134,2.75555679656763e-183,8.27682244105867e-181,"HSD17B13"
8296.61659027322,-4.73811212144175,0.16418561529098,-28.8582657685607,3.99057541465049e-183,1.18307604630703e-180,"LPL"
1482.55343883443,-2.53250139363771,0.0877708116303235,-28.8535715529691,4.57018473412466e-183,1.33754073218715e-180,"FAM13A"
2019.78373418868,3.13398081227038,0.108700200970183,28.8314169090638,8.66520087970919e-183,2.5039139959747e-180,"KIFC1"
986.173175844011,6.92644959346119,0.240414635981875,28.8104322982374,1.5876457521748e-182,4.5303471538308e-180,"CST1"
3531.29315576389,-2.04802312891627,0.0712406250046289,-28.7479668908463,9.60344591329791e-182,2.7065118927008e-179,"ACO1"
1024.28286873602,3.27864666354535,0.11418964913797,28.712292999376,2.67966323150511e-181,7.45992100595106e-179,"DLGAP5"
1766.44558345171,-3.68292789633595,0.128676995847839,-28.6214942466563,3.62982316773482e-180,9.98332569554825e-178,"ITGA7"
737.657323816601,3.47883246887149,0.121579207759096,28.6137122703138,4.53650419408134e-180,1.23284902074392e-177,"CDCA3"
2738.1036967548,3.38165905098449,0.118291574586289,28.5874886931841,9.61266430679146e-180,2.58162236229924e-177,"RRM2"
1176.57543273556,-3.05703950943991,0.107013044147914,-28.566980163787,1.72856103885236e-179,4.58832458080484e-177,"EBF1"
1948.22012156532,-5.06579461113562,0.17742387251243,-28.551933510417,2.6579073696022e-179,6.97410453256081e-177,"HBB"
2972.77914321219,2.54354368580633,0.0894139036409967,28.4468475509004,5.33088945820386e-178,1.38288118808952e-175,"CCNB1"
584.61453168294,2.89693158875254,0.102145775515279,28.3607576930014,6.16714373242602e-177,1.58183772049237e-174,"CDKN3"
826.491224304219,3.43293902228803,0.121061418059096,28.3570032246957,6.86091204708139e-177,1.74023222456415e-174,"EXO1"
1898.41843266636,3.52583500547861,0.124413511855589,28.3396469795913,1.12286842522806e-176,2.8167956495721e-174,"ASPM"
760.527995597019,2.79385801624375,0.0987009336598937,28.3062977486201,2.89102293809764e-176,7.17350778596663e-174,"WDR62"
598.006616814125,3.15942303354117,0.11165601144134,28.2960406050419,3.86615735359407e-176,9.4899612976178e-174,"PTTG1"
200.161262220979,3.3682200526269,0.119104555057868,28.2795234068959,6.17234253207946e-176,1.49895995023734e-173,"NEIL3"
537.816817762211,3.23772243816961,0.114558125081041,28.2627045081191,9.935963680581e-176,2.38755977789793e-173,"CKAP2L"
533.667488762582,-3.08198496943326,0.109201275025771,-28.2229760477241,3.0557452495961e-175,7.26630755810206e-173,"LINC00341"
1931.87642624249,2.63267946916046,0.0933076614798675,28.2150407309103,3.82374680772623e-175,8.99881362131695e-173,"CKS2"
1193.72301791863,2.93997710741691,0.104213349620615,28.2111372306888,4.26950797819876e-175,9.94533960472666e-173,"BUB1B"
923.973843749846,-4.00274742244413,0.14208953643633,-28.1705994884272,1.34063319233033e-174,3.0913105570219e-172,"BTNL9"
1602.68165406296,3.28804632155044,0.116826978832567,28.1445805960864,2.79181819658255e-174,6.37316257915865e-172,"KIF2C"
3741.63343948014,-2.57520344577647,0.0916507608951952,-28.0980039949835,1.03619391271611e-173,2.34200342965182e-171,"C7orf41"
3456.03158196414,2.47078607137402,0.0879750456647726,28.0850785890912,1.49049433390832e-173,3.33578477004501e-171,"PAFAH1B3"
620.441584168545,3.19678833796753,0.113837611008924,28.0820047929231,1.62505244897405e-173,3.60162109759024e-171,"PTTG3P"
1273.770386327,3.06509419265395,0.109180597855908,28.0736161263665,2.05725689888601e-173,4.5156788930548e-171,"AURKA"
2395.34717602564,2.55555038589562,0.0910596791017927,28.0645661296352,2.6530774847467e-173,5.76804312588549e-171,"ZWINT"
2694.35186435404,-2.8983442815303,0.103406242588962,-28.0287167289422,7.26051341874631e-173,1.56361321059567e-170,"CAV2"
3227.75196286902,-4.62557821190802,0.165361713446681,-27.972485985394,3.51262350039291e-172,7.49403451093172e-170,"HSPB6"
4464.52959700562,-2.02996098799956,0.0726122562969972,-27.9561756034223,5.5458721016325e-172,1.17223304014876e-169,"SH3D19"
422.120729326556,2.80724053821832,0.100418340826098,27.9554562953775,5.65866723484653e-172,1.18510142786309e-169,"C16orf59"
1040.242103034,-3.39514733620949,0.121940010231623,-27.8427673555257,1.3178062121885e-170,2.73480729198538e-168,"PPARG"
2344.09805565913,-2.89455207977171,0.104025077927899,-27.8255218590459,2.13101848582304e-170,4.38260270219534e-168,"PALMD"
458.645847897741,3.35465802312475,0.120786138055499,27.7735349199041,9.05826568090034e-170,1.84626865146065e-167,"SKA1"
2731.54491685979,-1.84776646735012,0.066576456323552,-27.7540525493012,1.55690053961616e-169,3.14521464764228e-167,"ITSN1"
